site_id,Day,Month,Year,survey_date,surveyor1,pit_tag_id,pit_tag_status,frog_sex,frog_state,frog_location,total_weight,bag_weight,frog_weight,frog_svl,swab_id,swab_id_full,swabber_name,frog_comments,ZE,lifestage,gosner_stage
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,15,2,13,48,1744,DESO1744,Kauffman,NA,97.6,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,15.5,2,13.5,48,1392,DESO1392,Ellison,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,15.5,2,13.5,48,1391,DESO1391,Ellison,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,14.5,2,12.5,48,1387,DESO1387,Kauffman,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.21019E+11,Y,M,healthy,fringing_habitat,15,1,14,48,1158,DESO1158,Kauffman,Culture taken,0,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,NA,"M
M",healthy,inlet,17,2,15,48,1486,DESO1486,Kauffman,NA,38.48,Adult,NA
14309,23,8,2013,8/23/13,Kauffman,1.21019E+11,NA,M,healthy,inlet,16,2,14,48,1493,DESO1493,Kauffman,NA,9.44,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,12.5,2,10.5,48,1003,DESO1003,Vredenburg,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,M,healthy,fringing_habitat,16.5,2,14.5,48,1205,DESO1205,Atkinson,NA,22.24,Adult,NA
14309,24,7,2013,7/24/13,Kauffman,1.18001E+11,Y,M,healthy,in_lake,13.5,2,11.5,48,1385,DESO1385,Kauffman,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,15.5,2,13.5,48,1451,DESO1451,Kauffman,NA,4.072,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,18,2,16,48,1456,DESO1456,Kauffman,NA,0,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,outlet,15.5,2,13.5,48,1089,DESO1089,Vredenburg,NA,3.08,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,14,2,12,48,1088,DESO1088,Kauffman,NA,34.16,Adult,NA
14277,19,6,2013,6/19/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,16,2,14,48,1070,DESO1070,Kauffman,NA,0.3784,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,17,2,15,48,1499,DESO1499,Kauffman,NA,0.01224,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,F,healthy,inlet,13,2,11,48,1484,DESO1484,Kauffman,NA,52.64,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,14.5,2,12.5,48.1,1629,DESO1629,Ellison,NA,19.76,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,M,healthy,fringing_habitat,14,2,12,48.2,1584,DESO1584,Knapp,NA,1.024,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,14.5,2,12.5,48.3,1012,DESO1012,Vredenburg,NA,1.64,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,M,healthy,fringing_habitat,15.5,2,13.5,48.3,1432,DESO1432,Ellison,NA,0.6352,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,14.5,2,12.5,48.3,1619,DESO1619,Ellison,NA,7.04,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,F,healthy,fringing_habitat,17,2,15,48.4,1227,DESO1227,Atkinson,Deformed right hind foot,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,in_lake,15.5,2,13.5,48.4,1220,DESO1220,Atkinson,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,M,healthy,fringing_habitat,16,2,14,48.4,1424,DESO1424,Ellison,NA,0,Adult,NA
14221,23,8,2013,8/23/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,12.5,2,10.5,48.4,1476,DESO1476,Knapp,NA,3.992,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,14,2,12,48.5,1001,DESO1001,Vredenburg,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,16,2,14,48.5,1298,DESO1298,Knapp,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,NA,M,healthy,fringing_habitat,15.5,2,13.5,48.5,1300,DESO1300,Knapp,NA,0,Adult,NA
14310,24,7,2013,7/24/13,Atkinson,1.18001E+11,Y,M,healthy,in_lake,17.5,2,15.5,48.5,1247,DESO1247,Atkinson,NA,43.36,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,16,2,14,48.5,1593,DESO1593,Knapp,NA,27.12,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,F,healthy,inlet,13.5,2,11.5,48.5,1684,DESO1684,Knapp,Sex changed.,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,inlet,15,2,13,48.5,1726,DESO1726,Knapp,NA,14,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,M,healthy,inlet,16.5,2,14.5,48.5,15408,NA,Knapp,J liv plate taken,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,14,2,12,48.6,1055,DESO1055,Knapp,NA,7.024,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,Y,M,healthy,fringing_habitat,17,2,15,48.6,1228,DESO1228,Atkinson,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,16,2,14,48.7,1319,DESO1319,Knapp,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,14,2,12,48.8,1130,DESO1130,Kauffman,NA,1.272,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,16.5,2,14.5,48.8,1673,DESO1673,Knapp,NA,37.76,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.21019E+11,NA,M,healthy,in_lake,14,2,12,48.8,1693,DESO1693,Knapp,Microbiome sample collected but frog was caught before I had gloves on.,8.8,Adult,NA
14292,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,16,2,14,48.9,1330,DESO1330,Knapp,NA,0,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,15,2,13,48.9,1669,DESO1669,Ellison,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,15.5,2,13.5,48.9,1438,DESO1438,Knapp,NA,3.52,Adult,NA
14309,22,8,2012,8/22/12,Knapp,NA,NA,M,healthy,outlet,14.5,2.5,12,48.9,15315,NA,Knapp,J liv plate taken,11.92,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,18,2,16,49,1823,DESO1823,Kauffman,NA,0,Adult,NA
54962,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,in_lake,12,2,10,49,1892,DESO1892,Knapp,NA,328.8,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.21019E+11,NA,M,Healthy,in_lake,16,2,14,49,1922,DESO1922,Ellison,NA,46,Adult,NA
14218,2,7,2014,7/2/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,19,2,17,49,2070,DESO2070,Knapp,NA,5.64,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,13,2,11,49,2002,DESO2002,Knapp,NA,296.8,Adult,NA
52646,18,7,2014,7/18/14,Kauffman,9.00043E+14,Y,F,Healthy,fringing_habitat,14,2,12,49,2098,DESO2098,Kauffman,Unmapped pond west of site.,11.68,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.21019E+11,NA,M,Healthy,fringing_habitat,16,2,14,49,2220,DESO2220,Kauffman,Pond east of inlet.,2.848,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,9.82E+14,NA,M,Healthy,inlet,12,2,10,49,2230,DESO2230,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,16,2,14,49,2190,DESO2190,Kauffman,NA,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.21019E+11,NA,M,Healthy,fringing_habitat,16,2,14,49,2199,DESO2199,Kauffman,Microbiome,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.21019E+11,NA,F,Healthy,fringing_habitat,17,2,15,49,2203,DESO2203,Kauffman,Microbiome,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,17,2,15,49,2261,DESO2261,Knapp,NA,14.24,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.21019E+11,NA,F,Healthy,fringing_habitat,16,2,14,49,2262,DESO2262,Knapp,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.21019E+11,NA,M,Healthy,fringing_habitat,17,2,15,49,2136,DESO2136,Knapp,NA,0,Adult,NA
14235,16,7,2014,7/16/14,Atkinson,9.00043E+14,NA,F,Healthy,inlet,21,2,19,49,1978,DESO1978,Atkinson,NA,4.112,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.21019E+11,NA,M,Healthy,fringing_habitat,17,2,15,49,2172,DESO2172,Kauffman,Swab id originally recorded as 2173 but duplicated another id. Could be 2172 or 2173.,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,14,2,12,49,2292,DESO2292,Ellison,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,15,2,13,49,2335,DESO2335,Knapp,NA,0,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,outlet,17,2,15,49,2152,DESO2152,Atkinson,NA,34.64,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,F,Healthy,inlet,17,2,15,49,2370,DESO2370,Kauffman,NA,1056.8,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,17,2,15,49,2378,DESO2378,Atkinson,NA,108,Adult,NA
14307,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,14,2,12,49,2384,DESO2384,Kauffman,NA,0,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,outlet,17,2,15,49,2441,DESO2441,Atkinson,NA,23.52,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,M,Healthy,in_lake,15,2,13,49,2386,DESO2386,Kauffman,NA,5.152,Adult,NA
14309,9,9,2014,9/9/14,Knapp,9.82E+14,NA,M,Healthy,outlet,16,2,14,49,2464,DESO2464,Atkinson,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.00043E+14,Y,M,Healthy,inlet,18,2,16,49,2687,DESO2687,Atkinson,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.00043E+14,Y,M,Healthy,inlet,16,2,14,49,2693,DESO2693,Kauffman,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,NA,M,Healthy,outlet,NA,NA,NA,49,2707,DESO2707,Kauffman,NA,26.88,Adult,NA
14235,4,8,2014,8/4/14,Atkinson,1.18001E+11,NA,M,Healthy,in_lake,17,2,15,49,2145,DESO2145,Atkinson,NA,1.648,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,15,2,13,49,2643,DESO2643,Kauffman,NA,5.664,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.82E+14,NA,M,Healthy,in_lake,14,2,12,49,2469,DESO2469,Knapp,NA,64.64,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,M,Healthy,in_lake,13,2,11,49,2485,DESO2485,Knapp,NA,6.272,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,1.21019E+11,NA,M,Healthy,in_lake,17,2,15,49,2547,DESO2547,Kauffman,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,17,2,15,49,2605,DESO2605,Kauffman,NA,0.2968,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,in_lake,18,2,16,49,2610,DESO2610,Kauffman,NA,110.4,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,16,2,14,49,2249,DESO2249,Kauffman,NA,0,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,M,Healthy,in_lake,17,2,15,49,1933,DESO1933,Kauffman,NA,2348,Adult,NA
14221,19,6,2014,6/19/14,Knapp,9.82E+14,Y,F,Healthy,in_lake,12,2,10,49,1795,DESO1795,Vredenburg,Translocated to Jabu Lake on 6/20/14.,12.8,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,21,2,19,49,1756,DESO1756,Kauffman,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,14,2,12,49,1151,DESO1151,Ellison,NA,0,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,16,2,14,49,1021,DESO1021,Vredenburg,NA,0,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,15.5,2,13.5,49,1399,DESO1399,Kauffman,NA,7.128,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,17.5,2,15.5,49,1157,DESO1157,Kauffman,Culture taken,0,Adult,NA
14309,23,8,2013,8/23/13,Kauffman,1.18001E+11,Y,F,healthy,inlet,14,2,12,49,1525,DESO1525,Kauffman,NA,202.4,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,NA,M,healthy,outlet,16,2,14,49,1254,DESO1254,Atkinson,NA,22.32,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,NA,M,healthy,inlet,16,2,14,49,1344,DESO1344,Atkinson,NA,12.8,Adult,NA
14309,24,7,2013,7/24/13,Kauffman,1.21019E+11,NA,M,healthy,outlet,18,2,16,49,1376,DESO1376,Kauffman,NA,3.048,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,NA,M,healthy,fringing_habitat,16,2,14,49,1466,DESO1466,Kauffman,Frog was tagged but didn't show capture date in PIT tag table.,5.456,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,15,2,13,49,1509,DESO1509,Ellison,NA,0.6304,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,15,2,13,49,1510,DESO1510,Kauffman,NA,0,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.21019E+11,Y,M,healthy,inlet,14.5,2,12.5,49,1103,DESO1103,Vredenburg,NA,0,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,17,2,15,49,1099,DESO1099,Vredenburg,NA,8.08,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.21019E+11,NA,M,healthy,fringing_habitat,17,2,15,49,1513,DESO1513,Kauffman,NA,0,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,Y,M,healthy,inlet,20.5,2,18.5,49,1531,DESO1531,Kauffman,NA,1.192,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,15,2,13,49.1,1135,DESO1135,Kauffman,NA,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,M,healthy,fringing_habitat,14,2,12,49.2,1512,DESO1512,Ellison,NA,0.04752,Adult,NA
14292,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,fringing_habitat,15,2,13,49.3,1329,DESO1329,Knapp,NA,25.76,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,16.5,2,14.5,49.3,1431,DESO1431,Knapp,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.21019E+11,NA,M,healthy,inlet,16,2,14,49.3,1711,DESO1711,Knapp,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,15,2,13,49.3,1569,DESO1569,Knapp,NA,58.96,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,15,2,13,49.3,1595,DESO1595,Knapp,NA,0.007456,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,in_lake,16.5,2,14.5,49.3,1571,DESO1571,Knapp,NA,16.96,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,14,2,12,49.4,1058,DESO1058,Kauffman,NA,17.2,Adult,NA
14221,21,8,2012,8/21/12,Knapp,NA,NA,M,healthy,inlet,16,2,14,49.4,15400,NA,Knapp,J liv plate taken,12.8,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.53E+11,Y,F,healthy,in_lake,16,2,14,49.5,1060,DESO1060,Kauffman,NA,3.288,Adult,NA
14221,25,7,2013,7/25/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,15,2,13,49.5,1398,DESO1398,Kauffman,NA,13.76,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,17,2,15,49.5,1289,DESO1289,Knapp,NA,0,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,F,healthy,fringing_habitat,15,2,13,49.5,1292,DESO1292,Knapp,NA,0,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,NA,M,healthy,in_lake,15,2,13,49.5,1356,DESO1356,Knapp,NA,0,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,inlet,17,2,15,49.5,1345,DESO1345,Atkinson,NA,28.96,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,15,2,13,49.5,1552,DESO1552,Ellison,NA,0.7016,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,16,2,14,49.6,1283,DESO1283,Knapp,NA,9.6,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.21019E+11,Y,M,healthy,fringing_habitat,16,2,14,49.6,1211,DESO1211,Atkinson,NA,9.04,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,outlet,15,2,13,49.6,1113,DESO1113,Vredenburg,NA,1.672,Adult,NA
14309,22,8,2012,8/22/12,Knapp,NA,NA,M,healthy,outlet,16,2.5,13.5,49.6,15316,NA,Knapp,J liv plate taken,7.792,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,18,2,16,49.7,1008,DESO1008,Vredenburg,NA,0,Adult,NA
14221,23,7,2013,7/23/13,Atkinson,1.18001E+11,NA,F,healthy,fringing_habitat,16.5,2,14.5,49.8,1229,DESO1229,Atkinson,NA,81.6,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,NA,M,healthy,outlet,15.5,2,13.5,49.8,1352,DESO1352,Knapp,NA,3.76,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,15,2,13,49.8,1550,DESO1550,Ellison,NA,23.04,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,14.5,2,12.5,49.9,1594,DESO1594,Knapp,NA,391.2,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,16,2,14,49.9,1547,DESO1547,Knapp,NA,12.88,Adult,NA
14221,17,6,2014,6/17/14,Knapp,1.18001E+11,Y,M,Healthy,in_lake,16,2,14,50,1888,DESO1888,Knapp,Deformed left foot.,42.32,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,17,2,15,50,1911,DESO1911,Kauffman,Frog has deformed right foot.,447.2,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,16,2,14,50,1822,DESO1822,Kauffman,NA,0,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,18,2,16,50,1826,DESO1826,Kauffman,NA,0,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,17,2,15,50,1833,DESO1833,Kauffman,NA,10.8,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,15,2,13,50,1765,DESO1765,Knapp,NA,0.2096,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,15,2,13,50,1776,DESO1776,Knapp,NA,12.56,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,19,2,17,50,1931,DESO1931,Kauffman,NA,0,Adult,NA
14221,19,6,2014,6/19/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,15,2,13,50,1790,DESO1790,Knapp,NA,0,Adult,NA
14235,16,7,2014,7/16/14,Knapp,9.00043E+14,NA,M,Healthy,inlet,15,2,13,50,2108,DESO2108,Knapp,Very wary and difficult to catch.,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,M,Healthy,outlet,18,2,16,50,2115,DESO2115,Atkinson,NA,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,F,Healthy,outlet,15,2,13,50,2117,DESO2117,Knapp,NA,825.6,Adult,NA
52643,17,7,2014,7/17/14,Atkinson,9.00118E+14,NA,M,Healthy,in_lake,19,2,17,50,1988,DESO1988,Atkinson,"PIT tag not in table, so entered it.",0,Adult,NA
52643,17,7,2014,7/17/14,Atkinson,1.18001E+11,NA,F,Healthy,in_lake,17,2,15,50,2021,DESO2021,Knapp,NA,8.96,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,17,2,15,50,2303,DESO2303,Kauffman,NA,204.8,Adult,NA
14218,16,7,2014,7/16/14,Kauffman,9.82E+14,NA,F,Healthy,fringing_habitat,17,2,15,50,2038,DESO2038,Kauffman,NA,883.2,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,17,2,15,50,2196,DESO2196,Kauffman,NA,3.104,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,19,2,17,50,2052,DESO2052,Kauffman,NA,36.08,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,17,2,15,50,2120,DESO2120,Ellison,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,16,2,14,50,2131,DESO2131,Knapp,NA,44.24,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,15,2,13,50,2255,DESO2255,Knapp,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,17,2,15,50,2260,DESO2260,Ellison,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,19,2,17,50,2138,DESO2138,Knapp,NA,15.12,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,16,2,14,50,2141,DESO2141,Knapp,NA,0,Adult,NA
14235,16,7,2014,7/16/14,Atkinson,1.18001E+11,NA,M,Healthy,inlet,18,2,16,50,1980,DESO1980,Atkinson,NA,0.02856,Adult,NA
14306,17,7,2014,7/17/14,Atkinson,9.82E+14,Y,M,Healthy,in_lake,15,2,13,50,2015,DESO2015,Knapp,NA,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,15,2,13,50,2175,DESO2175,Kauffman,NA,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.00043E+14,Y,M,Healthy,fringing_habitat,18,2,16,50,2179,DESO2179,Kauffman,NA,91.2,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,17,2,15,50,2276,DESO2276,Knapp,NA,252.8,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,17,2,15,50,2280,DESO2280,Knapp,NA,2.976,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,17,2,15,50,2291,DESO2291,Knapp,NA,337.6,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,18,2,16,50,2293,DESO2293,Knapp,NA,0,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,19,2,17,50,2142,DESO2142,Atkinson,NA,302.4,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.21019E+11,NA,M,Healthy,fringing_habitat,17,2,15,50,2267,DESO2267,Knapp,NA,268,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,Y,M,Healthy,outlet,15,2,13,50,2151,DESO2151,Knapp,NA,288,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,Y,M,Healthy,outlet,15,2,13,50,2154,DESO2154,Knapp,NA,194.4,Adult,NA
54962,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,15,2,13,50,2391,DESO2391,Kauffman,NA,513.6,Adult,NA
14309,9,9,2014,9/9/14,Knapp,9.82E+14,Y,M,Healthy,inlet,15,2,13,50,2341,DESO2341,Knapp,NA,115.2,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.00043E+14,NA,M,Healthy,inlet,25,2,23,50,2692,DESO2692,Atkinson,NA,0.756,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,NA,F,Healthy,inlet,19,2,17,50,2697,DESO2697,Atkinson,NA,12.96,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.00043E+14,NA,M,Healthy,in_lake,18,2,16,50,2540,DESO2540,Atkinson,NA,0,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,NA,F,Healthy,inlet,17,2,15,50,2493,DESO2493,Knapp,NA,0.07528,Adult,NA
